Time,r
2007-01-01 00:00:00,
2007-01-01 04:00:00,-0.00034999999999985043
2007-01-01 08:00:00,-0.0022299999999999542
2007-01-01 12:00:00,0.002489999999999881
2007-01-01 16:00:00,8.999999999992347e-05
2007-01-01 20:00:00,0.0018000000000000238
2007-01-02 00:00:00,0.0023699999999999832
2007-01-02 04:00:00,0.0025600000000001177
2007-01-02 08:00:00,0.0008500000000000174
2007-01-02 12:00:00,0.0005599999999998939
2007-01-02 16:00:00,-0.00018999999999991246
2007-01-02 20:00:00,-0.0001100000000000545
2007-01-03 00:00:00,0.0013600000000000279
2007-01-03 04:00:00,-0.0008200000000000429
2007-01-03 08:00:00,-0.005600000000000049
2007-01-03 12:00:00,-0.002929999999999877
2007-01-03 16:00:00,-0.0028799999999999937
2007-01-03 20:00:00,0.0005299999999999194
2007-01-04 00:00:00,0.00038000000000004697
2007-01-04 04:00:00,-0.00028999999999990145
2007-01-04 08:00:00,-0.006910000000000194
2007-01-04 12:00:00,-0.0013199999999999878
2007-01-04 16:00:00,-0.000140000000000029
2007-01-04 20:00:00,-1.999999999990898e-05
2007-01-05 00:00:00,-0.0015600000000000058
2007-01-05 04:00:00,0.0030200000000000227
2007-01-05 08:00:00,-0.0012700000000001044
2007-01-05 12:00:00,-0.00969999999999982
2007-01-05 16:00:00,0.0016799999999999038
2007-01-05 20:00:00,-0.0008200000000000429
2007-01-07 20:00:00,0.00043999999999999595
2007-01-08 00:00:00,-0.0009200000000000319
2007-01-08 04:00:00,0.000640000000000196
2007-01-08 08:00:00,0.0006799999999997919
2007-01-08 12:00:00,-7.999999999985796e-05
2007-01-08 16:00:00,0.0011399999999999189
2007-01-08 20:00:00,0.0017100000000001003
2007-01-09 00:00:00,0.00043999999999999595
2007-01-09 04:00:00,7.999999999985796e-05
2007-01-09 08:00:00,-0.0019099999999998563
2007-01-09 12:00:00,-0.0022400000000000198
2007-01-09 16:00:00,-8.999999999992347e-05
2007-01-09 20:00:00,-0.0006500000000000394
2007-01-10 00:00:00,-0.0022200000000001108
